aggregate_id,aggregation_number,delta_t,sd,n_samples
1062,3,900.0,210.25680779935507,19
1062,3,1200.0,285.53316672595577,18
1062,3,1500.0,365.22324428670186,17
1062,3,1800.0,442.2572122747695,16
1062,3,2100.0,509.80819062000387,15
1062,3,2400.0,569.2642040691195,14
1067,7,300.0,36.383434600525135,31
1067,7,600.0,69.80876334477233,30
1067,7,900.0,113.32193897054877,29
1067,7,1200.0,165.06493344193612,28
1067,7,1500.0,208.47194858768123,27
1067,7,1800.0,252.65173067844364,26
1067,7,2100.0,301.60378769409226,25
1067,7,2400.0,352.7427148091095,24
1068,7,300.0,15.46356523173048,3
1068,7,600.0,25.423979389772704,2
1068,7,900.0,77.47471321868005,1
1069,3,300.0,50.034252249126524,2
1069,3,600.0,92.24926378989079,1
1074,46,300.0,13.667621600768205,50
1074,46,600.0,30.475516682315778,49
1074,46,900.0,48.85441724211919,48
1074,46,1200.0,67.8380023267234,47
1074,46,1500.0,82.69364845504774,46
1074,46,1800.0,97.20594354831216,45
1074,46,2100.0,109.96886754826363,44
1074,46,2400.0,121.71290863603899,43
1075,2,300.0,63.89719780329665,1
1076,1,300.0,38.46762566197135,1
1081,6,300.0,30.091578060100225,51
1081,6,600.0,66.75313000352553,50
1081,6,900.0,108.4327963490198,49
1081,6,1200.0,143.78993953447932,48
1081,6,1500.0,180.18609234821622,47
1081,6,1800.0,219.0667430124729,46
1081,6,2100.0,268.6913746150919,45
1081,6,2400.0,318.41217282615463,44
1082,12,300.0,25.073619402647353,20
1082,12,600.0,59.94179605952996,19
1082,12,900.0,99.29641593930845,18
1082,12,1200.0,154.7452797138807,17
1082,12,1500.0,209.1486953409577,16
1082,12,1800.0,268.4723813595642,15
1082,12,2100.0,328.8471777980126,14
1082,12,2400.0,397.44378339086074,13
1083,7,300.0,46.62926490913335,5
1083,7,600.0,87.05688330776297,4
1083,7,900.0,76.67536087191658,3
1083,7,1200.0,81.0947452260207,2
1083,7,1500.0,80.76230667268288,1
1089,3,300.0,30.627328853883874,8
1089,3,600.0,40.21523784227809,7
1089,3,900.0,72.54941896967038,6
1089,3,1200.0,93.95887079729464,5
1089,3,1500.0,103.42403091390958,4
1089,3,1800.0,141.4447941536756,3
1089,3,2100.0,168.90944473156244,2
1089,3,2400.0,215.2475269799643,1
1090,5,300.0,50.71596207450133,28
1090,5,600.0,105.75638809118783,27
1090,5,900.0,161.95618712053368,26
1090,5,1200.0,240.14981766080425,25
1090,5,1500.0,297.22347080272124,24
1090,5,1800.0,375.9458198956795,23
1090,5,2100.0,463.5954791316113,22
1090,5,2400.0,547.9395217627889,21
1095,18,300.0,17.894505381917075,20
1095,18,600.0,37.07490909539834,19
1095,18,900.0,63.26799237708159,18
1095,18,1200.0,79.70751547340402,17
1095,18,1500.0,103.3059582531899,16
1095,18,1800.0,128.966533695226,15
1095,18,2100.0,152.34688034851533,14
1095,18,2400.0,161.41478233238252,13
1098,5,300.0,62.51550288626552,4
1098,5,600.0,43.13213971605609,3
1098,5,900.0,64.70659803640348,2
1098,5,1200.0,10.4482060848005,1
1099,18,300.0,20.988252135047325,14
1099,18,600.0,41.4227671214545,13
1099,18,900.0,60.10690555613049,12
1099,18,1200.0,72.60568167979832,11
1099,18,1500.0,91.43127415527132,10
1099,18,1800.0,112.3034585521462,9
1099,18,2100.0,130.0877132576728,8
1099,18,2400.0,124.37152969228569,7
1104,7,300.0,30.663776582793833,20
1104,7,600.0,64.051479777949,19
1104,7,900.0,97.02814741196767,18
1104,7,1200.0,125.87067265471093,17
1104,7,1500.0,157.06255880573744,16
1104,7,1800.0,183.4681549262549,15
1104,7,2100.0,202.36050119508198,14
1104,7,2400.0,224.43804696586824,13
1107,26,300.0,20.001932518257497,85
1107,26,600.0,40.567818273294286,84
1107,26,900.0,61.34944498408531,83
1107,26,1200.0,81.55373279911844,82
1107,26,1500.0,100.94546077803751,81
1107,26,1800.0,123.88858870104896,80
1107,26,2100.0,149.65869075454106,79
1107,26,2400.0,175.51328150939986,78
1108,7,300.0,11.55526992638626,1
1109,3,300.0,49.68699207164004,12
1109,3,600.0,91.4523123136885,11
1109,3,900.0,142.61405884731388,10
1109,3,1200.0,169.48750404152372,9
1109,3,1500.0,228.19014334489182,8
1109,3,1800.0,271.0573315008239,7
1109,3,2100.0,339.763539016567,6
1109,3,2400.0,448.64248489849376,5
1114,5,300.0,31.41578985263512,6
1114,5,600.0,34.45659091136936,5
1114,5,900.0,20.784108774898485,4
1114,5,1200.0,22.06046647297005,3
1114,5,1500.0,47.07358665385407,2
1114,5,1800.0,73.84790213865183,1
1121,3,300.0,70.7259298827894,1
1124,10,300.0,29.33462332010539,79
1124,10,600.0,59.65095338994177,78
1124,10,900.0,94.49923681025096,77
1124,10,1200.0,132.56287319627125,76
1124,10,1500.0,176.7866918627523,75
1124,10,1800.0,227.4097832412728,74
1124,10,2100.0,273.43595382137886,73
1124,10,2400.0,322.31556531718076,72
1127,26,300.0,16.840691582963338,14
1127,26,600.0,45.19626689194933,13
1127,26,900.0,76.07319774471512,12
1127,26,1200.0,110.7516202238084,11
1127,26,1500.0,151.516010099346,10
1127,26,1800.0,192.2946894884605,9
1127,26,2100.0,228.19613360979469,8
1127,26,2400.0,261.8173050860825,7
1130,5,300.0,50.99946652659708,17
1130,5,600.0,90.11525189280206,16
1130,5,900.0,124.42598063536379,15
1130,5,1200.0,151.78027207017178,14
1130,5,1500.0,162.1708317268509,13
1130,5,1800.0,183.75562696771274,12
1130,5,2100.0,195.7479710899878,11
1130,5,2400.0,251.9491559257745,10
1131,3,300.0,55.146890579189886,15
1131,3,600.0,114.38419324774686,14
1131,3,900.0,152.65042237714118,13
1131,3,1200.0,159.77707477416683,12
1131,3,1500.0,175.8857070094416,11
1131,3,1800.0,201.02068417434742,10
1131,3,2100.0,226.55707779557696,9
1131,3,2400.0,264.7087549128109,8
1132,7,300.0,44.014251024316394,44
1132,7,600.0,90.7745974234911,43
1132,7,900.0,153.69165113339213,42
1132,7,1200.0,217.97165446188143,41
1132,7,1500.0,275.37232650837404,40
1132,7,1800.0,339.72661761857944,39
1132,7,2100.0,402.66212395068095,38
1132,7,2400.0,481.3240113745413,37
1140,7,300.0,36.274741564256736,39
1140,7,600.0,69.987701427,38
1140,7,900.0,95.52870925928713,37
1140,7,1200.0,128.6733598976805,36
1140,7,1500.0,178.27598867583433,35
1140,7,1800.0,229.02656756105242,34
1140,7,2100.0,277.26289691991906,33
1140,7,2400.0,335.3272993208158,32
1143,18,300.0,25.179755230281096,55
1143,18,600.0,47.707876880889614,54
1143,18,900.0,70.16955812824999,53
1143,18,1200.0,97.66555643725744,52
1143,18,1500.0,126.98639652360531,51
1143,18,1800.0,159.48632885959,50
1143,18,2100.0,187.06909742621602,49
1143,18,2400.0,218.26245315647142,48
1144,8,300.0,38.373089834670346,25
1144,8,600.0,80.292656561302,24
1144,8,900.0,122.77913457058108,23
1144,8,1200.0,170.34515368980783,22
1144,8,1500.0,226.9420747771867,21
1144,8,1800.0,274.61850422907753,20
1144,8,2100.0,320.4176144520109,19
1144,8,2400.0,381.971347699928,18
1145,7,300.0,61.6204701200436,3
1145,7,600.0,53.48577629889642,2
1145,7,900.0,0.9554716328771915,1
1148,26,300.0,20.68244480980732,34
1148,26,600.0,36.62250962888726,33
1148,26,900.0,49.824682418798986,32
1148,26,1200.0,62.85497808762462,31
1148,26,1500.0,82.09096866684935,30
1148,26,1800.0,98.16103173668738,29
1148,26,2100.0,112.82393506969372,28
1148,26,2400.0,131.93553876990916,27
1149,12,300.0,26.526156102946775,138
1149,12,600.0,57.484073358174555,137
1149,12,900.0,88.74770462342028,136
1149,12,1200.0,120.57961793471186,135
1149,12,1500.0,147.64647873788275,134
1149,12,1800.0,173.37181108375287,133
1149,12,2100.0,193.11534942070736,132
1149,12,2400.0,207.75033008472948,131
1154,18,300.0,23.53567641863957,59
1154,18,600.0,45.44449687938168,58
1154,18,900.0,64.11418812977843,57
1154,18,1200.0,80.20627462057334,56
1154,18,1500.0,91.9759739155558,55
1154,18,1800.0,104.87050030579296,54
1154,18,2100.0,116.45460279909132,53
1154,18,2400.0,127.91618327446879,52
1155,7,300.0,32.22329689510933,23
1155,7,600.0,65.3291589052796,22
1155,7,900.0,103.51404209442187,21
1155,7,1200.0,146.50103179466498,20
1155,7,1500.0,205.40142196891054,19
1155,7,1800.0,274.25172650535075,18
1155,7,2100.0,361.6345207395144,17
1155,7,2400.0,450.0196644584323,16
1162,16,300.0,23.158339562197906,91
1162,16,600.0,45.61178811035539,90
1162,16,900.0,68.12813764031782,89
1162,16,1200.0,89.79078818354013,88
1162,16,1500.0,112.0096384765552,87
1162,16,1800.0,135.77704276750217,86
1162,16,2100.0,157.64377311151617,85
1162,16,2400.0,186.0285842216987,84
1163,46,300.0,14.292343405772389,82
1163,46,600.0,26.686291347729266,81
1163,46,900.0,37.885327929712176,80
1163,46,1200.0,48.383320536607314,79
1163,46,1500.0,60.97476733701469,78
1163,46,1800.0,74.83371455318044,77
1163,46,2100.0,85.84734576425107,76
1163,46,2400.0,97.7747847566044,75
1164,12,300.0,32.39496366795503,7
1164,12,600.0,45.54323804224952,6
1164,12,900.0,62.161993243955706,5
1164,12,1200.0,127.9919941708715,4
1164,12,1500.0,155.21578486376885,3
1164,12,1800.0,170.4320016278868,2
1164,12,2100.0,211.1113065132455,1
1169,7,300.0,42.96588929576318,4
1169,7,600.0,47.530926487107415,3
1169,7,900.0,49.288908447077645,2
1169,7,1200.0,17.765477122936996,1
1174,18,300.0,27.59671879555671,6
1174,18,600.0,82.98263221722468,5
1174,18,900.0,178.88376630973372,4
1174,18,1200.0,294.86671989860093,3
1174,18,1500.0,347.37998661547607,2
1174,18,1800.0,394.27083393992575,1
1175,7,300.0,5.454816003303882,1
1178,12,300.0,29.434670480660852,123
1178,12,600.0,51.38001171184396,122
1178,12,900.0,73.7032826692958,121
1178,12,1200.0,95.04785999754054,120
1178,12,1500.0,120.25235391825775,119
1178,12,1800.0,142.47580221776843,118
1178,12,2100.0,167.50930419826685,117
1178,12,2400.0,186.96865825473319,116
1179,7,300.0,55.25412002390966,18
1179,7,600.0,83.65305974637836,17
1179,7,900.0,106.21253813948846,16
1179,7,1200.0,132.38532105597318,15
1179,7,1500.0,159.33645290706588,14
1179,7,1800.0,180.6126768878475,13
1179,7,2100.0,216.75725448201123,12
1179,7,2400.0,246.6478728402547,11
1182,12,300.0,34.31579947158731,4
1182,12,600.0,66.90711069278643,3
1182,12,900.0,104.31894092420401,2
1182,12,1200.0,219.32723827487902,1
1190,26,300.0,22.259317003718717,25
1190,26,600.0,44.5092780679521,24
1190,26,900.0,60.9209270581354,23
1190,26,1200.0,73.45071122896593,22
1190,26,1500.0,85.33619345719447,21
1190,26,1800.0,102.14922463940819,20
1190,26,2100.0,129.8460542093569,19
1190,26,2400.0,156.7533512039824,18
1191,7,300.0,34.700017099829886,5
1191,7,600.0,52.3966235391888,4
1191,7,900.0,56.38836076417444,3
1191,7,1200.0,62.656260396489714,2
1191,7,1500.0,170.15754663656426,1
1196,12,300.0,59.76886371054851,6
1196,12,600.0,108.26061564785812,5
1196,12,900.0,142.56436985816828,4
1196,12,1200.0,238.02568701317037,3
1196,12,1500.0,242.33684539875256,2
1196,12,1800.0,195.48083822446202,1
1197,7,300.0,89.73766939603662,1
1202,18,300.0,29.14661460054841,23
1202,18,600.0,61.51476614308804,22
1202,18,900.0,73.28074779249295,21
1202,18,1200.0,92.95246944477086,20
1202,18,1500.0,113.80791228463491,19
1202,18,1800.0,123.75516783412344,18
1202,18,2100.0,140.387075557543,17
1202,18,2400.0,184.6915417444829,16
1203,10,300.0,33.57222418272242,80
1203,10,600.0,72.85630060663466,79
1203,10,900.0,112.44687157469937,78
1203,10,1200.0,147.2994933269207,77
1203,10,1500.0,180.69681358224355,76
1203,10,1800.0,213.33543146448062,75
1203,10,2100.0,243.99389972588654,74
1203,10,2400.0,270.37554536354816,73
1206,12,300.0,27.60966913635284,23
1206,12,600.0,55.20314417589584,22
1206,12,900.0,84.73809383899372,21
1206,12,1200.0,111.41192470569436,20
1206,12,1500.0,132.80744777136542,19
1206,12,1800.0,138.27214282068485,18
1206,12,2100.0,141.99903458953477,17
1206,12,2400.0,150.73841557700342,16
1213,26,300.0,17.985770477673054,23
1213,26,600.0,31.783925964680908,22
1213,26,900.0,46.48592127958742,21
1213,26,1200.0,54.90486607625534,20
1213,26,1500.0,63.72716760102821,19
1213,26,1800.0,72.22819897349748,18
1213,26,2100.0,84.78391032810961,17
1213,26,2400.0,94.72969898377868,16
1214,12,300.0,18.339810835619613,4
1214,12,600.0,50.807532088372575,3
1214,12,900.0,75.71270317019936,2
1214,12,1200.0,96.42559506547256,1
1219,7,300.0,35.054840525853784,34
1219,7,600.0,71.88209149818093,33
1219,7,900.0,110.469517829453,32
1219,7,1200.0,159.72470963486182,31
1219,7,1500.0,207.17679623341448,30
1219,7,1800.0,245.29611769023418,29
1219,7,2100.0,286.4353715997771,28
1219,7,2400.0,335.7795647074686,27
1222,26,300.0,18.050360888775586,56
1222,26,600.0,33.262573883292575,55
1222,26,900.0,46.698437579782464,54
1222,26,1200.0,62.84918386168346,53
1222,26,1500.0,77.30407434188643,52
1222,26,1800.0,91.79375673539042,51
1222,26,2100.0,107.52936663000531,50
1222,26,2400.0,119.90886729811041,49
1225,16,300.0,22.902831238816372,51
1225,16,600.0,43.0162979722219,50
1225,16,900.0,59.08219347644272,49
1225,16,1200.0,70.87269513439722,48
1225,16,1500.0,81.9225176025452,47
1225,16,1800.0,94.07600208656285,46
1225,16,2100.0,106.35761064646698,45
1225,16,2400.0,122.78293398223836,44
1226,7,300.0,46.596621317381356,10
1226,7,600.0,102.15833869168472,9
1226,7,900.0,150.10703508048408,8
1226,7,1200.0,180.07576295185345,7
1226,7,1500.0,227.79105853245335,6
1226,7,1800.0,298.51511006988557,5
1226,7,2100.0,349.43691875542504,4
1226,7,2400.0,441.57374986041367,3
1231,46,300.0,11.889340064178693,60
1231,46,600.0,25.13788128730392,59
1231,46,900.0,37.81628792595905,58
1231,46,1200.0,49.72398425764395,57
1231,46,1500.0,62.369753780718206,56
1231,46,1800.0,73.44289123461512,55
1231,46,2100.0,86.78148401549106,54
1231,46,2400.0,100.19847982643594,53
1234,16,300.0,18.798373682207565,23
1234,16,600.0,40.46687377076383,22
1234,16,900.0,65.23658156003638,21
1234,16,1200.0,87.83714053793545,20
1234,16,1500.0,110.78249525346007,19
1234,16,1800.0,121.65965277570851,18
1234,16,2100.0,123.89976080158291,17
1234,16,2400.0,115.79622297165679,16
1237,12,300.0,29.237224896822404,66
1237,12,600.0,59.99515452444632,65
1237,12,900.0,91.17513121292083,64
1237,12,1200.0,120.61843881057271,63
1237,12,1500.0,158.03964869488385,62
1237,12,1800.0,191.09987755546035,61
1237,12,2100.0,225.16580121687124,60
1237,12,2400.0,269.41012770347464,59
1238,26,300.0,15.182575254769866,32
1238,26,600.0,33.628852506061904,31
1238,26,900.0,51.74633141572308,30
1238,26,1200.0,65.68663392953484,29
1238,26,1500.0,75.65518240356391,28
1238,26,1800.0,83.19702958223516,27
1238,26,2100.0,89.46896192154107,26
1238,26,2400.0,94.68124833096692,25
1239,18,300.0,19.989470873440574,52
1239,18,600.0,34.36329632095067,51
1239,18,900.0,48.13871874804672,50
1239,18,1200.0,56.84197259129315,49
1239,18,1500.0,67.65959863120942,48
1239,18,1800.0,82.25821659443571,47
1239,18,2100.0,90.68141294779934,46
1239,18,2400.0,108.85908541787342,45
1240,46,300.0,10.593684629909966,20
1240,46,600.0,20.30103222640844,19
1240,46,900.0,28.29965416031625,18
1240,46,1200.0,35.915685000799115,17
1240,46,1500.0,45.52858555585119,16
1240,46,1800.0,58.402554826391466,15
1240,46,2100.0,67.13288536628987,14
1240,46,2400.0,73.9294819584523,13
1249,26,300.0,17.153463105256908,54
1249,26,600.0,31.362032543904142,53
1249,26,900.0,39.52249449365965,52
1249,26,1200.0,47.62977275126214,51
1249,26,1500.0,59.875565973622436,50
1249,26,1800.0,70.01954568042443,49
1249,26,2100.0,76.0158090855594,48
1249,26,2400.0,77.20675472762179,47
1252,7,300.0,36.35544323948576,77
1252,7,600.0,76.04526667489526,76
1252,7,900.0,123.52110205835757,75
1252,7,1200.0,172.8230195443802,74
1252,7,1500.0,231.63399507192867,73
1252,7,1800.0,299.97363404553806,72
1252,7,2100.0,362.3550477698168,71
1252,7,2400.0,427.22707812848256,70
1255,7,300.0,33.065150627487256,43
1255,7,600.0,72.75296437123697,42
1255,7,900.0,111.28448664201468,41
1255,7,1200.0,149.61572722831073,40
1255,7,1500.0,203.51060685030689,39
1255,7,1800.0,262.14868709221776,38
1255,7,2100.0,321.35616571744595,37
1255,7,2400.0,371.89251974338003,36
1256,26,300.0,25.803953668582402,4
1256,26,600.0,79.71173341208458,3
1256,26,900.0,170.53486647147614,2
1256,26,1200.0,258.25074681590826,1
1257,7,300.0,63.381979230936054,2
1257,7,600.0,157.32312703942168,1
1264,10,300.0,31.081872108007584,69
1264,10,600.0,56.02292955358293,68
1264,10,900.0,76.37664499950664,67
1264,10,1200.0,108.08093906688013,66
1264,10,1500.0,134.51579047329685,65
1264,10,1800.0,155.3121057475667,64
1264,10,2100.0,179.74554374251946,63
1264,10,2400.0,196.1044472837404,62
1267,7,300.0,17.651727369986705,3
1267,7,600.0,27.39366205496445,2
1267,7,900.0,54.395863477712616,1
1270,26,300.0,25.40561910704285,5
1270,26,600.0,52.968577212806224,4
1270,26,900.0,51.629650094535926,3
1270,26,1200.0,24.63342781153566,2
1270,26,1500.0,7.663995894150272,1
1273,26,300.0,12.370727115127861,16
1273,26,600.0,22.02679841483066,15
1273,26,900.0,27.470709578362058,14
1273,26,1200.0,28.98021190789676,13
1273,26,1500.0,36.083854757813555,12
1273,26,1800.0,42.57073150870689,11
1273,26,2100.0,40.52802197697373,10
1273,26,2400.0,39.569280680492426,9
1274,7,300.0,38.50577422576973,19
1274,7,600.0,94.20074291611824,18
1274,7,900.0,150.83206235981353,17
1274,7,1200.0,207.38983070452136,16
1274,7,1500.0,251.65202026592917,15
1274,7,1800.0,275.553548243626,14
1274,7,2100.0,285.23208270601197,13
1274,7,2400.0,316.02240525836197,12
1277,12,300.0,25.78203529721909,87
1277,12,600.0,49.680673199986245,86
1277,12,900.0,75.84268383782658,85
1277,12,1200.0,103.72048175902695,84
1277,12,1500.0,129.91781446734132,83
1277,12,1800.0,162.34076053709344,82
1277,12,2100.0,199.83640869655247,81
1277,12,2400.0,240.25121216054794,80
1278,46,300.0,14.773453116095443,40
1278,46,600.0,26.53560996821041,39
1278,46,900.0,39.31974946348554,38
1278,46,1200.0,51.274295753637645,37
1278,46,1500.0,60.570131803391796,36
1278,46,1800.0,75.90798031277997,35
1278,46,2100.0,90.87993244990645,34
1278,46,2400.0,104.73086954165592,33
1279,10,300.0,26.511192484856682,23
1279,10,600.0,63.2817955061415,22
1279,10,900.0,97.17472949414302,21
1279,10,1200.0,128.01445460003748,20
1279,10,1500.0,137.56863622939025,19
1279,10,1800.0,147.42012530820682,18
1279,10,2100.0,163.46751294481933,17
1279,10,2400.0,180.81596604740926,16
1291,7,300.0,37.89983219562851,29
1291,7,600.0,88.04138208312557,28
1291,7,900.0,142.14330611443376,27
1291,7,1200.0,191.4628688315822,26
1291,7,1500.0,247.76435418519432,25
1291,7,1800.0,311.15254206652486,24
1291,7,2100.0,364.62985641124,23
1291,7,2400.0,416.0188723841573,22
1294,12,300.0,28.718949160632885,47
1294,12,600.0,53.91243757457083,46
1294,12,900.0,76.198530343816,45
1294,12,1200.0,100.9895946061493,44
1294,12,1500.0,128.38415241914288,43
1294,12,1800.0,157.96514475582853,42
1294,12,2100.0,187.01085408326819,41
1294,12,2400.0,207.83457492673097,40
1295,26,300.0,20.583232055925208,47
1295,26,600.0,42.598691936634815,46
1295,26,900.0,67.28594634506821,45
1295,26,1200.0,90.65014642522826,44
1295,26,1500.0,110.36438341619845,43
1295,26,1800.0,131.05643934306056,42
1295,26,2100.0,150.94162951868054,41
1295,26,2400.0,172.97568485407265,40
1300,7,300.0,40.508260421038216,4
1300,7,600.0,63.27952753485039,3
1300,7,900.0,83.43179394444212,2
1300,7,1200.0,81.66137951435151,1
1301,26,300.0,5.121450623049648,1
1306,16,300.0,20.478571239839805,62
1306,16,600.0,42.802564630082976,61
1306,16,900.0,60.70142018398065,60
1306,16,1200.0,79.71924433949422,59
1306,16,1500.0,98.83331697633827,58
1306,16,1800.0,120.5478735489673,57
1306,16,2100.0,141.1407482448291,56
1306,16,2400.0,153.50584991157666,55
1307,26,300.0,25.837642023002875,6
1307,26,600.0,53.76433095042224,5
1307,26,900.0,62.2774792097498,4
1307,26,1200.0,81.49550260889941,3
1307,26,1500.0,100.33339952954026,2
1307,26,1800.0,158.18655517378147,1
1312,46,300.0,12.46432225753611,19
1312,46,600.0,30.324388402884868,18
1312,46,900.0,49.11955881459421,17
1312,46,1200.0,61.95974255128073,16
1312,46,1500.0,75.1858718872991,15
1312,46,1800.0,95.39471370737195,14
1312,46,2100.0,123.01031188630935,13
1312,46,2400.0,147.79175640571881,12
1315,7,300.0,45.47083060840985,14
1315,7,600.0,83.03057890333159,13
1315,7,900.0,132.69949191369872,12
1315,7,1200.0,180.37535065362852,11
1315,7,1500.0,254.10431729789715,10
